count, instance_count, first_index, base_vertex, base_instance
128,1,417408,199135,3,
128,1,417792,199135,3,
128,1,418176,199135,3,
128,1,418560,199135,3,
128,1,418944,199135,3,
128,1,419328,199135,3,
128,1,419712,199135,3,
128,1,420096,199135,3,
128,1,420480,199135,3,
128,1,420864,199135,3,
128,1,421248,199135,3,
128,1,421632,199135,3,
128,1,422016,199135,3,
128,1,422400,199135,3,
128,1,422784,199135,3,
128,1,423168,199135,3,
128,1,423552,199135,3,
128,1,423936,199135,3,
128,1,424320,199135,3,
128,1,424704,199135,3,
128,1,425088,199135,3,
128,1,425472,199135,3,
128,1,425856,199135,3,
128,1,426240,199135,3,
128,1,426624,199135,3,
128,1,427008,199135,3,
128,1,427392,199135,3,
128,1,427776,199135,3,
128,1,428160,199135,3,
128,1,428544,199135,3,
128,1,428928,199135,3,
128,1,429312,199135,3,
128,1,429696,199135,3,
128,1,430080,199135,3,
128,1,430464,199135,3,
128,1,430848,199135,3,
128,1,431232,199135,3,
128,1,431616,199135,3,
128,1,432000,199135,3,
128,1,432384,199135,3,
128,1,432768,199135,3,
128,1,433152,199135,3,
128,1,433536,199135,3,
128,1,433920,199135,3,
128,1,434304,199135,3,
128,1,434688,199135,3,
128,1,435072,199135,3,
128,1,435456,199135,3,
128,1,435840,199135,3,
128,1,436224,199135,3,
128,1,436608,199135,3,
128,1,436992,199135,3,
128,1,437376,199135,3,
128,1,437760,199135,3,
128,1,438144,199135,3,
128,1,438528,199135,3,
128,1,438912,199135,3,
128,1,439296,199135,3,
128,1,439680,199135,3,
128,1,440064,199135,3,
128,1,440448,199135,3,
128,1,440832,199135,3,
128,1,441216,199135,3,
128,1,441600,199135,3,
128,1,441984,199135,3,
128,1,442368,199135,3,
128,1,442752,199135,3,
128,1,443136,199135,3,
128,1,443520,199135,3,
128,1,443904,199135,3,
128,1,444288,199135,3,
128,1,444672,199135,3,
128,1,445056,199135,3,
128,1,445440,199135,3,
128,1,445824,199135,3,
128,1,446208,199135,3,
128,1,446592,199135,3,
128,1,446976,199135,3,
128,1,447360,199135,3,
128,1,447744,199135,3,
128,1,448128,199135,3,
128,1,448512,199135,3,
128,1,448896,199135,3,
128,1,449280,199135,3,
128,1,449664,199135,3,
128,1,450048,199135,3,
128,1,450432,199135,3,
128,1,450816,199135,3,
128,1,451200,199135,3,
128,1,451584,199135,3,
128,1,451968,199135,3,
128,1,452352,199135,3,
128,1,452736,199135,3,
128,1,453120,199135,3,
128,1,453504,199135,3,
128,1,453888,199135,3,
128,1,454272,199135,3,
128,1,454656,199135,3,
128,1,455040,199135,3,
128,1,455424,199135,3,
128,1,455808,199135,3,
128,1,456192,199135,3,
128,1,456576,199135,3,
128,1,456960,199135,3,
128,1,457344,199135,3,
128,1,457728,199135,3,
128,1,458112,199135,3,
128,1,458496,199135,3,
128,1,458880,199135,3,
128,1,459264,199135,3,
128,1,459648,199135,3,
128,1,460032,199135,3,
128,1,460416,199135,3,
128,1,460800,199135,3,
128,1,461184,199135,3,
128,1,461568,199135,3,
128,1,461952,199135,3,
128,1,462336,199135,3,
128,1,462720,199135,3,
128,1,463104,199135,3,
128,1,463488,199135,3,
128,1,463872,199135,3,
128,1,464256,199135,3,
128,1,464640,199135,3,
128,1,465024,199135,3,
128,1,465408,199135,3,
128,1,465792,199135,3,
128,1,466176,199135,3,
128,1,466560,199135,3,
128,1,466944,199135,3,
128,1,467328,199135,3,
128,1,467712,199135,3,
128,1,468096,199135,3,
128,1,468480,199135,3,
128,1,468864,199135,3,
128,1,469248,199135,3,
128,1,469632,199135,3,
128,1,470016,199135,3,
128,1,470400,199135,3,
128,1,470784,199135,3,
128,1,471168,199135,3,
128,1,471552,199135,3,
128,1,471936,199135,3,
128,1,472320,199135,3,
128,1,472704,199135,3,
128,1,473088,199135,3,
128,1,473472,199135,3,
128,1,473856,199135,3,
128,1,474240,199135,3,
128,1,474624,199135,3,
128,1,475008,199135,3,
128,1,475392,199135,3,
128,1,475776,199135,3,
128,1,476160,199135,3,
128,1,476544,199135,3,
128,1,476928,199135,3,
128,1,477312,199135,3,
128,1,477696,199135,3,
128,1,478080,199135,3,
128,1,478464,199135,3,
128,1,478848,199135,3,
128,1,479232,199135,3,
128,1,479616,199135,3,
128,1,480000,199135,3,
128,1,480384,199135,3,
128,1,480768,199135,3,
128,1,481152,199135,3,
128,1,481536,199135,3,
128,1,481920,199135,3,
128,1,482304,199135,3,
128,1,482688,199135,3,
128,1,483072,199135,3,
128,1,483456,199135,3,
128,1,483840,199135,3,
128,1,484224,199135,3,
128,1,484608,199135,3,
128,1,484992,199135,3,
128,1,485376,199135,3,
128,1,485760,199135,3,
128,1,486144,199135,3,
128,1,486528,199135,3,
128,1,486912,199135,3,
128,1,487296,199135,3,
128,1,487680,199135,3,
128,1,488064,199135,3,
128,1,488448,199135,3,
128,1,488832,199135,3,
128,1,489216,199135,3,
128,1,489600,199135,3,
128,1,489984,199135,3,
128,1,490368,199135,3,
128,1,490752,199135,3,
128,1,491136,199135,3,
128,1,491520,199135,3,
128,1,491904,199135,3,
128,1,492288,199135,3,
128,1,492672,199135,3,
128,1,493056,199135,3,
128,1,493440,199135,3,
128,1,493824,199135,3,
128,1,494208,199135,3,
128,1,494592,199135,3,
128,1,494976,199135,3,
128,1,495360,199135,3,
128,1,495744,199135,3,
128,1,496128,199135,3,
128,1,496512,199135,3,
128,1,496896,199135,3,
128,1,497280,199135,3,
128,1,497664,199135,3,
128,1,498048,199135,3,
128,1,498432,199135,3,
128,1,498816,199135,3,
128,1,499200,199135,3,
128,1,499584,199135,3,
128,1,499968,199135,3,
128,1,500352,199135,3,
128,1,500736,199135,3,
128,1,501120,199135,3,
128,1,501504,199135,3,
128,1,501888,199135,3,
128,1,502272,199135,3,
128,1,502656,199135,3,
128,1,503040,199135,3,
128,1,503424,199135,3,
128,1,503808,199135,3,
128,1,504192,199135,3,
128,1,504576,199135,3,
128,1,504960,199135,3,
128,1,505344,199135,3,
128,1,505728,199135,3,
128,1,506112,199135,3,
128,1,506496,199135,3,
128,1,506880,199135,3,
128,1,507264,199135,3,
128,1,507648,199135,3,
128,1,508032,199135,3,
128,1,508416,199135,3,
128,1,508800,199135,3,
128,1,509184,199135,3,
128,1,509568,199135,3,
128,1,509952,199135,3,
128,1,510336,199135,3,
128,1,510720,199135,3,
128,1,511104,199135,3,
128,1,511488,199135,3,
128,1,511872,199135,3,
128,1,512256,199135,3,
128,1,512640,199135,3,
128,1,513024,199135,3,
128,1,513408,199135,3,
128,1,513792,199135,3,
128,1,514176,199135,3,
128,1,514560,199135,3,
128,1,514944,199135,3,
128,1,515328,199135,3,
128,1,515712,199135,3,
128,1,516096,199135,3,
128,1,516480,199135,3,
128,1,516864,199135,3,
128,1,517248,199135,3,
128,1,517632,199135,3,
128,1,518016,199135,3,
128,1,518400,199135,3,
128,1,518784,199135,3,
128,1,519168,199135,3,
128,1,519552,199135,3,
128,1,519936,199135,3,
128,1,520320,199135,3,
128,1,520704,199135,3,
128,1,521088,199135,3,
128,1,521472,199135,3,
128,1,521856,199135,3,
128,1,522240,199135,3,
128,1,522624,199135,3,
128,1,523008,199135,3,
128,1,523392,199135,3,
128,1,523776,199135,3,
128,1,524160,199135,3,
128,1,524544,199135,3,
128,1,524928,199135,3,
128,1,525312,199135,3,
128,1,525696,199135,3,
128,1,526080,199135,3,
128,1,526464,199135,3,
128,1,526848,199135,3,
128,1,527232,199135,3,
128,1,527616,199135,3,
128,1,528000,199135,3,
128,1,528384,199135,3,
128,1,528768,199135,3,
128,1,529152,199135,3,
128,1,529536,199135,3,
128,1,529920,199135,3,
128,1,530304,199135,3,
128,1,530688,199135,3,
128,1,531072,199135,3,
128,1,531456,199135,3,
128,1,531840,199135,3,
128,1,532224,199135,3,
128,1,532608,199135,3,
128,1,532992,199135,3,
128,1,533376,199135,3,
128,1,533760,199135,3,
128,1,534144,199135,3,
128,1,534528,199135,3,
128,1,534912,199135,3,
128,1,535296,199135,3,
128,1,535680,199135,3,
128,1,536064,199135,3,
128,1,536448,199135,3,
128,1,536832,199135,3,
128,1,537216,199135,3,
128,1,537600,199135,3,
128,1,537984,199135,3,
128,1,538368,199135,3,
128,1,538752,199135,3,
128,1,539136,199135,3,
128,1,539520,199135,3,
128,1,539904,199135,3,
128,1,540288,199135,3,
128,1,540672,199135,3,
128,1,541056,199135,3,
128,1,541440,199135,3,
128,1,541824,199135,3,
128,1,542208,199135,3,
128,1,542592,199135,3,
128,1,542976,199135,3,
128,1,543360,199135,3,
128,1,543744,199135,3,
128,1,544128,199135,3,
128,1,544512,199135,3,
128,1,544896,199135,3,
128,1,545280,199135,3,
128,1,545664,199135,3,
128,1,546048,199135,3,
128,1,546432,199135,3,
128,1,546816,199135,3,
128,1,547200,199135,3,
128,1,547584,199135,3,
128,1,547968,199135,3,
128,1,548352,199135,3,
128,1,548736,199135,3,
128,1,549120,199135,3,
128,1,549504,199135,3,
128,1,549888,199135,3,
128,1,550272,199135,3,
128,1,550656,199135,3,
128,1,551040,199135,3,
128,1,551424,199135,3,
128,1,551808,199135,3,
128,1,552192,199135,3,
128,1,552576,199135,3,
128,1,552960,199135,3,
128,1,553344,199135,3,
128,1,553728,199135,3,
128,1,554112,199135,3,
128,1,554496,199135,3,
128,1,554880,199135,3,
128,1,555264,199135,3,
128,1,555648,199135,3,
128,1,556032,199135,3,
128,1,556416,199135,3,
128,1,556800,199135,3,
128,1,557184,199135,3,
128,1,557568,199135,3,
128,1,557952,199135,3,
128,1,558336,199135,3,
128,1,558720,199135,3,
128,1,559104,199135,3,
128,1,559488,199135,3,
128,1,559872,199135,3,
128,1,560256,199135,3,
128,1,560640,199135,3,
128,1,561024,199135,3,
128,1,561408,199135,3,
128,1,561792,199135,3,
128,1,562176,199135,3,
128,1,562560,199135,3,
128,1,562944,199135,3,
128,1,563328,199135,3,
128,1,563712,199135,3,
128,1,564096,199135,3,
128,1,564480,199135,3,
128,1,564864,199135,3,
128,1,565248,199135,3,
128,1,565632,199135,3,
128,1,566016,199135,3,
128,1,566400,199135,3,
128,1,566784,199135,3,
128,1,567168,199135,3,
128,1,567552,199135,3,
128,1,567936,199135,3,
128,1,568320,199135,3,
128,1,568704,199135,3,
128,1,569088,199135,3,
128,1,569472,199135,3,
128,1,569856,199135,3,
128,1,570240,199135,3,
128,1,570624,199135,3,
128,1,571008,199135,3,
128,1,571392,199135,3,
128,1,571776,199135,3,
128,1,572160,199135,3,
128,1,572544,199135,3,
128,1,572928,199135,3,
128,1,573312,199135,3,
128,1,573696,199135,3,
128,1,574080,199135,3,
128,1,574464,199135,3,
128,1,574848,199135,3,
128,1,575232,199135,3,
128,1,575616,199135,3,
128,1,576000,199135,3,
128,1,576384,199135,3,
128,1,576768,199135,3,
128,1,577152,199135,3,
128,1,577536,199135,3,
128,1,577920,199135,3,
128,1,578304,199135,3,
128,1,578688,199135,3,
128,1,579072,199135,3,
128,1,579456,199135,3,
128,1,579840,199135,3,
128,1,580224,199135,3,
128,1,580608,199135,3,
128,1,580992,199135,3,
128,1,581376,199135,3,
128,1,581760,199135,3,
128,1,582144,199135,3,
128,1,582528,199135,3,
128,1,582912,199135,3,
128,1,583296,199135,3,
128,1,583680,199135,3,
128,1,584064,199135,3,
128,1,584448,199135,3,
128,1,584832,199135,3,
128,1,585216,199135,3,
128,1,585600,199135,3,
128,1,585984,199135,3,
128,1,586368,199135,3,
128,1,586752,199135,3,
128,1,587136,199135,3,
128,1,587520,199135,3,
128,1,587904,199135,3,
128,1,588288,199135,3,
128,1,588672,199135,3,
128,1,589056,199135,3,
128,1,589440,199135,3,
128,1,589824,199135,3,
128,1,590208,199135,3,
128,1,590592,199135,3,
128,1,590976,199135,3,
128,1,591360,199135,3,
128,1,591744,199135,3,
128,1,592128,199135,3,
128,1,592512,199135,3,
128,1,592896,199135,3,
128,1,593280,199135,3,
128,1,593664,199135,3,
128,1,594048,199135,3,
128,1,594432,199135,3,
128,1,594816,199135,3,
128,1,595200,199135,3,
128,1,595584,199135,3,
128,1,595968,199135,3,
128,1,596352,199135,3,
128,1,596736,199135,3,
128,1,597120,199135,3,
128,1,597504,199135,3,
128,1,597888,199135,3,
128,1,598272,199135,3,
128,1,598656,199135,3,
128,1,599040,199135,3,
128,1,599424,199135,3,
128,1,599808,199135,3,
128,1,600192,199135,3,
128,1,600576,199135,3,
128,1,600960,199135,3,
128,1,601344,199135,3,
128,1,601728,199135,3,
128,1,602112,199135,3,
128,1,602496,199135,3,
128,1,602880,199135,3,
128,1,603264,199135,3,
128,1,603648,199135,3,
128,1,604032,199135,3,
128,1,604416,199135,3,
128,1,604800,199135,3,
128,1,605184,199135,3,
128,1,605568,199135,3,
128,1,605952,199135,3,
128,1,606336,199135,3,
128,1,606720,199135,3,
128,1,607104,199135,3,
128,1,607488,199135,3,
128,1,607872,199135,3,
128,1,608256,199135,3,
128,1,608640,199135,3,
128,1,609024,199135,3,
128,1,609408,199135,3,
128,1,609792,199135,3,
128,1,610176,199135,3,
128,1,610560,199135,3,
128,1,610944,199135,3,
128,1,611328,199135,3,
128,1,611712,199135,3,
128,1,612096,199135,3,
128,1,612480,199135,3,
128,1,612864,199135,3,
128,1,613248,199135,3,
128,1,613632,199135,3,
128,1,614016,199135,3,
128,1,614400,199135,3,
128,1,614784,199135,3,
128,1,615168,199135,3,
128,1,615552,199135,3,
128,1,615936,199135,3,
128,1,616320,199135,3,
128,1,616704,199135,3,
128,1,617088,199135,3,
128,1,617472,199135,3,
128,1,617856,199135,3,
128,1,618240,199135,3,
128,1,618624,199135,3,
128,1,619008,199135,3,
128,1,619392,199135,3,
128,1,619776,199135,3,
128,1,620160,199135,3,
128,1,620544,199135,3,
128,1,620928,199135,3,
128,1,621312,199135,3,
128,1,621696,199135,3,
128,1,622080,199135,3,
128,1,622464,199135,3,
128,1,622848,199135,3,
128,1,623232,199135,3,
128,1,623616,199135,3,
128,1,624000,199135,3,
128,1,624384,199135,3,
128,1,624768,199135,3,
128,1,625152,199135,3,
128,1,625536,199135,3,
128,1,625920,199135,3,
128,1,626304,199135,3,
128,1,626688,199135,3,
128,1,627072,199135,3,
128,1,627456,199135,3,
128,1,627840,199135,3,
128,1,628224,199135,3,
128,1,628608,199135,3,
128,1,628992,199135,3,
128,1,629376,199135,3,
128,1,629760,199135,3,
128,1,630144,199135,3,
128,1,630528,199135,3,
128,1,630912,199135,3,
128,1,631296,199135,3,
128,1,631680,199135,3,
128,1,632064,199135,3,
128,1,632448,199135,3,
128,1,632832,199135,3,
128,1,633216,199135,3,
128,1,633600,199135,3,
128,1,633984,199135,3,
128,1,634368,199135,3,
128,1,634752,199135,3,
128,1,635136,199135,3,
128,1,635520,199135,3,
128,1,635904,199135,3,
128,1,636288,199135,3,
128,1,636672,199135,3,
128,1,637056,199135,3,
128,1,637440,199135,3,
128,1,637824,199135,3,
128,1,638208,199135,3,
128,1,638592,199135,3,
128,1,638976,199135,3,
128,1,639360,199135,3,
128,1,639744,199135,3,
128,1,640128,199135,3,
128,1,640512,199135,3,
128,1,640896,199135,3,
128,1,641280,199135,3,
128,1,641664,199135,3,
128,1,642048,199135,3,
128,1,642432,199135,3,
128,1,642816,199135,3,
128,1,643200,199135,3,
128,1,643584,199135,3,
128,1,643968,199135,3,
128,1,644352,199135,3,
128,1,644736,199135,3,
128,1,645120,199135,3,
128,1,645504,199135,3,
128,1,645888,199135,3,
128,1,646272,199135,3,
128,1,646656,199135,3,
128,1,647040,199135,3,
128,1,647424,199135,3,
128,1,647808,199135,3,
128,1,648192,199135,3,
128,1,648576,199135,3,
128,1,648960,199135,3,
128,1,649344,199135,3,
128,1,649728,199135,3,
128,1,650112,199135,3,
128,1,650496,199135,3,
128,1,650880,199135,3,
128,1,651264,199135,3,
128,1,651648,199135,3,
128,1,652032,199135,3,
128,1,652416,199135,3,
128,1,652800,199135,3,
128,1,653184,199135,3,
128,1,653568,199135,3,
128,1,653952,199135,3,
128,1,654336,199135,3,
128,1,654720,199135,3,
128,1,655104,199135,3,
128,1,655488,199135,3,
128,1,655872,199135,3,
128,1,656256,199135,3,
128,1,656640,199135,3,
128,1,657024,199135,3,
128,1,657408,199135,3,
128,1,657792,199135,3,
128,1,658176,199135,3,
128,1,658560,199135,3,
128,1,658944,199135,3,
128,1,659328,199135,3,
128,1,659712,199135,3,
128,1,660096,199135,3,
128,1,660480,199135,3,
128,1,660864,199135,3,
128,1,661248,199135,3,
128,1,661632,199135,3,
128,1,662016,199135,3,
128,1,662400,199135,3,
128,1,662784,199135,3,
128,1,663168,199135,3,
128,1,663552,199135,3,
128,1,663936,199135,3,
128,1,664320,199135,3,
128,1,664704,199135,3,
128,1,665088,199135,3,
128,1,665472,199135,3,
128,1,665856,199135,3,
128,1,666240,199135,3,
128,1,666624,199135,3,
128,1,667008,199135,3,
128,1,667392,199135,3,
128,1,667776,199135,3,
128,1,668160,199135,3,
128,1,668544,199135,3,
128,1,668928,199135,3,
128,1,669312,199135,3,
128,1,669696,199135,3,
128,1,670080,199135,3,
128,1,670464,199135,3,
128,1,670848,199135,3,
128,1,671232,199135,3,
128,1,671616,199135,3,
128,1,672000,199135,3,
128,1,672384,199135,3,
128,1,672768,199135,3,
128,1,673152,199135,3,
128,1,673536,199135,3,
128,1,673920,199135,3,
128,1,674304,199135,3,
128,1,674688,199135,3,
128,1,675072,199135,3,
128,1,675456,199135,3,
128,1,675840,199135,3,
128,1,676224,199135,3,
128,1,676608,199135,3,
128,1,676992,199135,3,
128,1,677376,199135,3,
128,1,677760,199135,3,
128,1,678144,199135,3,
128,1,678528,199135,3,
128,1,678912,199135,3,
128,1,679296,199135,3,
128,1,679680,199135,3,
128,1,680064,199135,3,
128,1,680448,199135,3,
128,1,680832,199135,3,
128,1,681216,199135,3,
128,1,681600,199135,3,
128,1,681984,199135,3,
128,1,682368,199135,3,
128,1,682752,199135,3,
128,1,683136,199135,3,
128,1,683520,199135,3,
128,1,683904,199135,3,
128,1,684288,199135,3,
128,1,684672,199135,3,
128,1,685056,199135,3,
128,1,685440,199135,3,
128,1,685824,199135,3,
128,1,686208,199135,3,
128,1,686592,199135,3,
128,1,686976,199135,3,
128,1,687360,199135,3,
128,1,687744,199135,3,
128,1,688128,199135,3,
128,1,688512,199135,3,
128,1,688896,199135,3,
128,1,689280,199135,3,
128,1,689664,199135,3,
128,1,690048,199135,3,
128,1,690432,199135,3,
128,1,690816,199135,3,
128,1,691200,199135,3,
128,1,691584,199135,3,
128,1,691968,199135,3,
128,1,692352,199135,3,
128,1,692736,199135,3,
128,1,693120,199135,3,
128,1,693504,199135,3,
128,1,693888,199135,3,
128,1,694272,199135,3,
128,1,694656,199135,3,
128,1,695040,199135,3,
128,1,695424,199135,3,
128,1,695808,199135,3,
128,1,696192,199135,3,
128,1,696576,199135,3,
128,1,696960,199135,3,
128,1,697344,199135,3,
128,1,697728,199135,3,
128,1,698112,199135,3,
128,1,698496,199135,3,
128,1,698880,199135,3,
128,1,699264,199135,3,
128,1,699648,199135,3,
128,1,700032,199135,3,
128,1,700416,199135,3,
128,1,700800,199135,3,
128,1,701184,199135,3,
128,1,701568,199135,3,
128,1,701952,199135,3,
128,1,702336,199135,3,
128,1,702720,199135,3,
128,1,703104,199135,3,
128,1,703488,199135,3,
128,1,703872,199135,3,
128,1,704256,199135,3,
128,1,704640,199135,3,
128,1,705024,199135,3,
128,1,705408,199135,3,
128,1,705792,199135,3,
128,1,706176,199135,3,
128,1,706560,199135,3,
128,1,706944,199135,3,
128,1,707328,199135,3,
128,1,707712,199135,3,
128,1,708096,199135,3,
128,1,708480,199135,3,
128,1,708864,199135,3,
128,1,709248,199135,3,
128,1,709632,199135,3,
128,1,710016,199135,3,
128,1,710400,199135,3,
128,1,710784,199135,3,
128,1,711168,199135,3,
128,1,711552,199135,3,
128,1,711936,199135,3,
128,1,712320,199135,3,
128,1,712704,199135,3,
128,1,713088,199135,3,
128,1,713472,199135,3,
128,1,713856,199135,3,
128,1,714240,199135,3,
128,1,714624,199135,3,
128,1,715008,199135,3,
128,1,715392,199135,3,
128,1,715776,199135,3,
128,1,716160,199135,3,
128,1,716544,199135,3,
128,1,716928,199135,3,
128,1,717312,199135,3,
128,1,717696,199135,3,
128,1,718080,199135,3,
128,1,718464,199135,3,
128,1,718848,199135,3,
128,1,719232,199135,3,
128,1,719616,199135,3,
128,1,720000,199135,3,
128,1,720384,199135,3,
128,1,720768,199135,3,
128,1,721152,199135,3,
128,1,721536,199135,3,
128,1,721920,199135,3,
128,1,722304,199135,3,
128,1,722688,199135,3,
128,1,723072,199135,3,
128,1,723456,199135,3,
128,1,723840,199135,3,
128,1,724224,199135,3,
128,1,724608,199135,3,
128,1,724992,199135,3,
128,1,725376,199135,3,
128,1,725760,199135,3,
128,1,726144,199135,3,
128,1,726528,199135,3,
128,1,726912,199135,3,
128,1,727296,199135,3,
128,1,727680,199135,3,
128,1,728064,199135,3,
128,1,728448,199135,3,
128,1,728832,199135,3,
128,1,729216,199135,3,
128,1,729600,199135,3,
128,1,729984,199135,3,
128,1,730368,199135,3,
128,1,730752,199135,3,
128,1,731136,199135,3,
128,1,731520,199135,3,
128,1,731904,199135,3,
128,1,732288,199135,3,
128,1,732672,199135,3,
128,1,733056,199135,3,
128,1,733440,199135,3,
128,1,733824,199135,3,
128,1,734208,199135,3,
128,1,734592,199135,3,
128,1,734976,199135,3,
128,1,735360,199135,3,
128,1,735744,199135,3,
128,1,736128,199135,3,
128,1,736512,199135,3,
128,1,736896,199135,3,
128,1,737280,199135,3,
128,1,737664,199135,3,
128,1,738048,199135,3,
128,1,738432,199135,3,
128,1,738816,199135,3,
128,1,739200,199135,3,
128,1,739584,199135,3,
128,1,739968,199135,3,
128,1,740352,199135,3,
128,1,740736,199135,3,
128,1,741120,199135,3,
128,1,741504,199135,3,
128,1,741888,199135,3,
128,1,742272,199135,3,
128,1,742656,199135,3,
128,1,743040,199135,3,
128,1,743424,199135,3,
128,1,743808,199135,3,
128,1,744192,199135,3,
128,1,744576,199135,3,
128,1,744960,199135,3,
128,1,745344,199135,3,
128,1,745728,199135,3,
128,1,746112,199135,3,
128,1,746496,199135,3,
128,1,746880,199135,3,
128,1,747264,199135,3,
128,1,747648,199135,3,
128,1,748032,199135,3,
128,1,748416,199135,3,
128,1,748800,199135,3,
128,1,749184,199135,3,
128,1,749568,199135,3,
128,1,749952,199135,3,
128,1,750336,199135,3,
128,1,750720,199135,3,
128,1,751104,199135,3,
128,1,751488,199135,3,
128,1,751872,199135,3,
128,1,752256,199135,3,
128,1,752640,199135,3,
128,1,753024,199135,3,
128,1,753408,199135,3,
128,1,753792,199135,3,
128,1,754176,199135,3,
128,1,754560,199135,3,
128,1,754944,199135,3,
128,1,755328,199135,3,
128,1,755712,199135,3,
128,1,756096,199135,3,
128,1,756480,199135,3,
128,1,756864,199135,3,
128,1,757248,199135,3,
128,1,757632,199135,3,
128,1,758016,199135,3,
128,1,758400,199135,3,
128,1,758784,199135,3,
128,1,759168,199135,3,
128,1,759552,199135,3,
128,1,759936,199135,3,
128,1,760320,199135,3,
128,1,760704,199135,3,
128,1,761088,199135,3,
128,1,761472,199135,3,
128,1,761856,199135,3,
128,1,762240,199135,3,
128,1,762624,199135,3,
128,1,763008,199135,3,
128,1,763392,199135,3,
128,1,763776,199135,3,
128,1,764160,199135,3,
128,1,764544,199135,3,
128,1,764928,199135,3,
128,1,765312,199135,3,
128,1,765696,199135,3,
128,1,766080,199135,3,
128,1,766464,199135,3,
128,1,766848,199135,3,
128,1,767232,199135,3,
128,1,767616,199135,3,
128,1,768000,199135,3,
128,1,768384,199135,3,
128,1,768768,199135,3,
128,1,769152,199135,3,
128,1,769536,199135,3,
128,1,769920,199135,3,
128,1,770304,199135,3,
128,1,770688,199135,3,
128,1,771072,199135,3,
128,1,771456,199135,3,
128,1,771840,199135,3,
128,1,772224,199135,3,
128,1,772608,199135,3,
128,1,772992,199135,3,
128,1,773376,199135,3,
128,1,773760,199135,3,
128,1,774144,199135,3,
128,1,774528,199135,3,
128,1,774912,199135,3,
128,1,775296,199135,3,
128,1,775680,199135,3,
128,1,776064,199135,3,
128,1,776448,199135,3,
128,1,776832,199135,3,
128,1,777216,199135,3,
128,1,777600,199135,3,
128,1,777984,518071,4,
128,1,778368,518076,5,

num_instances, base_vertex
1,0
1,46893
1,184014
1,199135
1,518071
1,518076

mesh_id, num_triangles
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,128
0,22
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
